xyz_vaccine,seasonal_vaccine,respondent_id
0.8750206756453993,0.5404940726653362,27018
0.946225737870849,0.5186094611448221,27019
0.9933079061021453,0.6227487992696945,27020
0.2907393622791158,0.20284759229788485,27021
0.47929452713545395,0.3935398115640012,27022
0.029441851957715315,0.8696887885476681,27023
0.8410138203095827,0.7201253067648187,27024
0.6717618233550567,0.6248501719114328,27025
0.12639796564069183,0.7399483739585979,27026
0.615990544661701,0.2867679668022468,27027
0.621613067923078,0.08050019010334597,27028
0.04470603576204146,0.7501813478389786,27029
0.8218807244440964,0.1003344506182473,27030
0.4745289627855348,0.1411951628648913,27031
0.518746103264504,0.5593918306169956,27032
0.44026599103356645,0.40792973005730515,27033
0.17066030486032846,0.29441402236059966,27034
0.4857781189417196,0.4654004817465133,27035
0.2572851606511233,0.33860783316396603,27036
0.2870097462601675,0.8781967079893027,27037
0.20460500359904454,0.18808515355063393,27038
0.19700393289190798,0.7685654644486127,27039
0.27465105759185504,0.8635184835580246,27040
0.22625741783199527,0.8180125086185606,27041
0.8969842527756862,0.5889706700917426,27042
0.2508724489712624,0.02788189239597283,27043
0.30186319303865783,0.17740993750939893,27044
0.28283625624451625,0.16329444024733952,27045
0.49528634849666653,0.5368827979549615,27046
0.1140652191843119,0.4878056560227869,27047
0.6247742572296789,0.7737301951382473,27048
0.9498470175465139,0.59879028113968,27049
0.379879378501377,0.7089254864418154,27050
0.8412391078058102,0.7859114738121058,27051
0.15257299580314054,0.5651305664056241,27052
0.10528700084185816,0.9800307241688672,27053
0.08437688823565825,0.816214716098048,27054
0.4099396684063632,0.7562499415953752,27055
0.4738569992309035,0.16316895601896442,27056
0.5604638777976756,0.10657803230174812,27057
0.0031982618215219416,0.4224168069798586,27058
0.7366322622831087,0.861159961893298,27059
0.04417318869734865,0.19558165650303527,27060
0.7709476614696098,0.2528600739603024,27061
0.5576678740494398,0.7165337105141751,27062
0.46260852391631635,0.7481885724617817,27063
0.21524700954522558,0.14189361710133064,27064
0.7228186222385935,0.42095644028246537,27065
0.00789262012199754,0.9785739403679133,27066
0.23629472472307345,0.026774410914325864,27067
0.17831714371312557,0.23397425191486365,27068
0.7281224698396076,0.2141660971757755,27069
0.23786761160742154,0.9573466334849192,27070
0.9073223146564632,0.021006098838555642,27071
0.8281942882719704,0.48581364687653905,27072
0.4612033862406959,0.4589772384267311,27073
0.7066962314427261,0.2564140698821181,27074
0.8071540520522924,0.664399707226067,27075
0.47155126924271373,0.3673756154028839,27076
0.20169640746888473,0.26098264573768737,27077
0.7641404584099406,0.3756565122496911,27078
0.15737377702337396,0.09745160604174452,27079
0.41407193235160067,0.2529790829026224,27080
0.25701106406342766,0.37046768621721793,27081
0.6778574727966871,0.8774225595971583,27082
0.20670186414465375,0.01918056983419003,27083
0.5902947642795809,0.31527050955513547,27084
0.3892560415453622,0.9036081064327199,27085
0.9118895536761492,0.7752649942024976,27086
0.27549210813454583,0.9357921733921097,27087
0.2669370593331837,0.4387595859199662,27088
0.04863259113776086,0.04303854789165196,27089
0.7603276291820736,0.14873316044926632,27090
0.07423299371457637,0.09444642723957974,27091
0.8836238670899174,0.36855264586558456,27092
0.8904810020032236,0.9110960968150816,27093
0.5870957411902055,0.15884333352312008,27094
0.986533361146384,0.419714603851585,27095
0.15011527407115666,0.7645863526555313,27096
0.35355559952852544,0.9900104026302212,27097
0.6628235811896598,0.11593265070095826,27098
0.8599441241676353,0.3627778188924605,27099
0.9270538373835127,0.3160138500617439,27100
0.2952933844035711,0.5666969303445989,27101
0.6029753204982715,0.5236953396195924,27102
0.8666651288387757,0.6605403079901284,27103
0.22768118068736365,0.9740925439023833,27104
0.7785038135311093,0.8494235113898475,27105
0.08135327249075464,0.7911357415453402,27106
0.9396430314391465,0.3042169716444054,27107
0.12598568263969812,0.3501352786294345,27108
0.03847069723882335,0.2678580800805428,27109
0.31795384532746906,0.6282118253364838,27110
0.09898870893267575,0.6198114734409764,27111
0.5719051473419348,0.3447092443904849,27112
0.38307643408443637,0.7612749113994537,27113
0.26120147740209787,0.06399374612366826,27114
0.4552287208465029,0.5476052736285487,27115
0.7523056169721073,0.8210296353285699,27116
0.6002509822974929,0.9888735615866122,27117
0.8518358203902727,0.8298067092872671,27118
0.18103665505933764,0.8328306113476631,27119
0.7750278257544455,0.2922373592882084,27120
0.6681967656446338,0.8184929577680471,27121
0.1888026793836477,0.12147144652178998,27122
0.43689180259130556,0.9529785514331583,27123
0.20865306078096912,0.3756706406749224,27124
0.2388110058512284,0.9753632361833828,27125
0.10503962655145949,0.022771044701659582,27126
0.507410692615664,0.2569055289895321,27127
0.2579498823602654,0.9137007434047276,27128
0.4170313122250623,0.26551266320551536,27129
0.6797680106813294,0.7313720445874871,27130
0.37519052587522417,0.7579739821618414,27131
0.5594879471672956,0.16304835120309324,27132
0.5943051499991986,0.393450646707203,27133
0.473832383285996,0.8092005294874303,27134
0.9483730458782663,0.9157406194929578,27135
0.9018270768055683,0.9596378005915706,27136
0.7081757524517102,0.4160994971618094,27137
0.6475917133738072,0.24417369338682526,27138
0.2579792061542704,0.9348859700788801,27139
0.8328456134107979,0.45232340966994633,27140
0.8916802930057706,0.6636830588681475,27141
0.7633814292372164,0.22307908665958676,27142
0.21711978536119536,0.059271518587068917,27143
0.22622694921886966,0.10429429572571791,27144
0.24779021727489525,0.42832304674632427,27145
0.05492067007639734,0.8422384632257598,27146
0.48426215420455,0.6165108714764066,27147
0.2655244241710656,0.7792050991702942,27148
0.37440041824586867,0.6573114131408415,27149
0.27807086138528814,0.027376246462843645,27150
0.7546365013410298,0.5394885050022941,27151
0.0876370481854506,0.07601139408244717,27152
0.8967958243316415,0.47772327564173966,27153
0.38228597392536157,0.8278459035401577,27154
0.7612164220426566,0.6363100858697038,27155
0.6054832968446157,0.6107884668759733,27156
0.11033999019277685,0.8076706841319775,27157
0.3104057668992022,0.3240055617972055,27158
0.7492235484847038,0.7987115603290751,27159
0.5704497934203925,0.9988357931570407,27160
0.9277451369981247,0.029894790321482567,27161
0.3640914193063689,0.4318799995444649,27162
0.7930792743252778,0.6828730673477369,27163
0.8729589988833596,0.6682091186111524,27164
0.5569220793135812,0.6889925828600311,27165
0.6928023002443611,0.6524307259540636,27166
0.3352711957115021,0.61073359119644,27167
0.43531094323483144,0.195378304092247,27168
0.22382561891034625,0.6895415413901991,27169
0.2318918660438175,0.8358778894754006,27170
0.67810634614552,0.652623346167573,27171
0.13515903965301945,0.3349380029922139,27172
0.6769495646265394,0.10247239411122855,27173
0.7588694125264004,0.5118839860066703,27174
0.608542391582733,0.6126552873063407,27175
0.8540295847314406,0.5554363176659884,27176
0.2657857802582215,0.29666964355656655,27177
0.44969226191595013,0.9459992759473148,27178
0.114266425236624,0.6233966444160346,27179
0.2581246047252267,0.4332254342183006,27180
0.30480902804860843,0.44925319426227395,27181
0.9481586699023337,0.806617280302416,27182
0.9247493169334969,0.9495517643125589,27183
0.05598225251705269,0.03538106376950234,27184
0.745316910039214,0.4605537695230072,27185
0.8818200967332016,0.015541424127469505,27186
0.9780055502515684,0.47558599188082107,27187
0.5640210421577844,0.03504753612704359,27188
0.7042339381892768,0.2862872941038447,27189
0.8638381197571171,0.102067359704201,27190
0.19969452280332067,0.2530795319255622,27191
0.019530125464016668,0.37787799480730144,27192
0.2413814404687714,0.6583555579296513,27193
0.8560078812444996,0.5198022938735076,27194
0.8947749544962578,0.6281913668767011,27195
0.6490466101728484,0.4458371501063789,27196
0.6398306716032371,0.9312731441197869,27197
0.6672685659971133,0.31880161356619274,27198
0.5634017048094502,0.06387521286453057,27199
0.8768092668688603,0.8162647687015694,27200
0.9306007071982991,0.9350087112290842,27201
0.7593158863871575,0.18635429751642085,27202
0.6906271712417471,0.9295332323913899,27203
0.8994847454168478,0.8266882221921449,27204
0.2267078947332154,0.06815251537485001,27205
0.42773889967758105,0.701902241020822,27206
0.579463939436853,0.2945026985504371,27207
0.04934679443858103,0.19405287864432585,27208
0.060669268806497034,0.1519177117698196,27209
0.6360937969683931,0.03863979951037222,27210
0.07234300002853822,0.8298786918410374,27211
0.057129917062127555,0.7069370464484349,27212
0.9626221917802426,0.323106772916231,27213
0.7898301697759759,0.09285172660494712,27214
0.9015978291374441,0.5909536683315938,27215
0.7479486706515506,0.4788340255924427,27216
0.998675502835565,0.16035150464536008,27217
0.5032223236537595,0.8668190175602867,27218
0.6420499572992374,0.501371532746268,27219
0.7249645178775898,0.7582261148431396,27220
0.7661594030115085,0.43865142923891687,27221
0.2886385876737304,0.5413827301215868,27222
0.30245049707406824,0.44706227821330735,27223
0.22955436382712735,0.6763627831700075,27224
0.5056078427596757,0.20076357942189293,27225
0.35639136814057104,0.18265030943181282,27226
0.6890686534493787,0.7007228816114974,27227
0.8446405087368989,0.7667376394239314,27228
0.24767715027555337,0.8594432126968128,27229
0.9266253959614605,0.6976468612990087,27230
0.6018664101626108,0.17853113792615904,27231
0.03924615921694952,0.2450974563868462,27232
0.10274277434141599,0.6264694925534162,27233
0.5780519877863769,0.0216373407951439,27234
0.02731440957011555,0.6667309758125965,27235
0.7254549539667844,0.4076469866463571,27236
0.5809832871546126,0.4292338220424343,27237
0.300443128596803,0.427004998445184,27238
0.5052282686147312,0.7098889794086854,27239
0.5969631351233958,0.4406275405231087,27240
0.13217993251332083,0.3193330682637546,27241
0.6109413327316835,0.4888685295253735,27242
0.11240842815487384,0.25677408765286924,27243
0.6983200525375329,0.4877357873287995,27244
0.4840527415944903,0.4057978969980076,27245
0.32511572168438196,0.2469570434416264,27246
0.3190252323132593,0.798437410206509,27247
0.6266405713699353,0.13426058898115545,27248
0.07998907136842104,0.5293141808711777,27249
0.7259082627748337,0.9575881232641564,27250
0.755482186057887,0.9415069630973163,27251
0.6079466044403765,0.05182988712778003,27252
0.12734746297809385,0.7708513637672377,27253
0.5618630126486844,0.061026797077494366,27254
0.4916254564464688,0.8548122698209681,27255
0.18958147680199877,0.5008884431360477,27256
0.5277038251897271,0.24933782181439101,27257
0.5712807423523223,0.5764606038828864,27258
0.907490908276927,0.29930207647911455,27259
0.6782748239668605,0.6819268312745814,27260
0.4551577658593904,0.20768591072857456,27261
0.41545451326872085,0.6459744853128107,27262
0.57765215730599,0.49522628855678685,27263
0.15387113333227365,0.9985895546287931,27264
0.8087875583893204,0.1069951590953554,27265
0.5200131899849271,0.25198149321232177,27266
0.9015009199737363,0.9284559695984365,27267
0.10175649435509193,0.9222281444777645,27268
0.8624875149756646,0.03099205808414407,27269
0.7512689359509916,0.9196033166784778,27270
0.26524087352607284,0.3582320246276629,27271
0.03209073434737142,0.6601159908743027,27272
0.09542307527380123,0.31939037973648465,27273
0.670501664278564,0.7578579817811665,27274
0.09345224637693861,0.5052162073641723,27275
0.2976747225491687,0.025430951553777614,27276
0.10598520489724095,0.7884546030924139,27277
0.7586278782830115,0.6377542901372348,27278
0.9422528199237948,0.25114988851766806,27279
0.9781770813424535,0.565303249401227,27280
0.8860963025392998,0.3846635499568992,27281
0.008333459210534966,0.5119580880057416,27282
0.8576244516415459,0.3335573199999179,27283
0.36230554684148464,0.6528769589816401,27284
0.11330857471853384,0.4926099846089589,27285
0.3402116203651807,0.7051841090618103,27286
0.30563978793554214,0.4077999076638542,27287
0.4913929671756274,0.6080029117346596,27288
0.8030152885513241,0.16436027906931927,27289
0.5005095778146639,0.6912752468733824,27290
0.17467442261815658,0.765690718627047,27291
0.8958734985921094,0.6646022266937727,27292
0.9931022603977421,0.8106403894410715,27293
0.8246137140559919,0.3658737595040571,27294
0.5364575400018048,0.9743766469080581,27295
0.42221179929147024,0.2563865987108829,27296
0.36417716918191323,0.5763196589005687,27297
0.7516396439315421,0.7664806193180452,27298
0.8943911474508075,0.10935516704078074,27299
0.8938501150966971,0.07266580272456646,27300
0.25361742573163104,0.5295507524483047,27301
0.5836861613602627,0.22389834545796483,27302
0.9418233338864201,0.06488144050078659,27303
0.15760164446762415,0.15043734216185634,27304
0.39592317003295063,0.36942998587763476,27305
0.9631713709933434,0.9881206469882189,27306
0.5705078623412657,0.36589686201725524,27307
0.17843336900632933,0.0985648296985695,27308
0.6038093333162912,0.9330844179857408,27309
0.058582485380162086,0.3839404743709762,27310
0.4353613042377821,0.18958040505166018,27311
0.12664865064458442,0.905977142463358,27312
0.9840521253043957,0.9777601830430416,27313
0.9538196437590833,0.6439777387543222,27314
0.6085185526168901,0.28324120822999055,27315
0.18881083808683696,0.5163157980991401,27316
0.12281756078873629,0.568523978640073,27317
0.6046767121514777,0.4656326445593061,27318
0.33473510533958173,0.6821459692386282,27319
0.6203837581102938,0.7775567623277149,27320
0.05176583327922368,0.3804042740750123,27321
0.9186558270432907,0.03061208632398027,27322
0.6343165178449732,0.6910944018389261,27323
0.6413328961878562,0.3070804183050626,27324
0.8037576472608703,0.6099718987595937,27325
0.4178312521453098,0.44318151639029846,27326
0.2846613490296893,0.573140162136709,27327
0.31764115680938065,0.22885485149046036,27328
0.3028436614451978,0.5695852087193225,27329
0.33845060006874217,0.3950680188123583,27330
0.8856392851398339,0.2549670222655981,27331
0.6071185164303958,0.2999068080027987,27332
0.671261830250481,0.7461213560967824,27333
0.6340186098963496,0.362568004119876,27334
0.8409034126974295,0.07990834766738875,27335
0.2998877051089873,0.3145498174146155,27336
0.3215864290821042,0.7052434541471279,27337
0.47607263916701115,0.059919140603611254,27338
0.9754101737131441,0.46297277247326485,27339
0.3221216900624523,0.07667713012481414,27340
0.3538378928408513,0.26433660313187957,27341
0.16578913994730604,0.03658939780092807,27342
0.11707854604335743,0.24303446477409363,27343
0.08922658763800351,0.05295965669199343,27344
0.040099999996043745,0.15649550618162256,27345
0.3504416201004661,0.33568931228398724,27346
0.4948719511121351,0.815284608797049,27347
0.29627025580270094,0.9638279014627784,27348
0.5836089460379973,0.474284910118726,27349
0.8333232565124825,0.06308552964816416,27350
0.4088232914958191,0.024260875583268726,27351
0.379887144584413,0.4187395185914028,27352
0.2513453314078373,0.15123447853767424,27353
0.8786002949281542,0.8841090107564612,27354
0.3973398518290747,0.6254174167016225,27355
0.5482898416426203,0.6263135904916257,27356
0.3833209040433928,0.5936853922432215,27357
0.024556383326344244,0.6403854308809608,27358
0.5522778955912153,0.8721912064101178,27359
0.11562389952304353,0.9682023454014556,27360
0.35316117288865234,0.5634681047133924,27361
0.9546215052603851,0.8034149484221229,27362
0.6043503414279382,0.09160187337900472,27363
0.9755313783010366,0.887344835209764,27364
0.1816850277071994,0.7217615463019758,27365
0.7936745161342078,0.44045202488834945,27366
0.3943871899755378,0.09735948611098377,27367
0.8116689328204949,0.8708976051406593,27368
0.5216333817031258,0.8474293630384356,27369
0.9926049542584917,0.32724038604976513,27370
0.8145274812478515,0.790719369942799,27371
0.47002024169916734,0.3903436949720064,27372
0.08065104881706842,0.7088202778670412,27373
0.1883627820901893,0.7343973141938693,27374
